question_id,vehicle,car,answerability,difficulty,question_type,question,reference_answer,variant,variant_label,answer,bertscore_precision,bertscore_recall,bertscore_f1,faithfulness,answer_relevancy,context_precision,context_recall,generation_time_seconds
85,투싼,tucson,문서 내 답변,쉬움,경고등,투싼 타이어 경고등이 한동안 깜빡이다가 계속 켜졌어. 무슨 뜻이야?,타이어 공기압 감지 시스템에 이상이 있다는 뜻이므로 하이테크센터나 블루핸즈에서 점검받아야 합니다.,role,ROLE,투싼의 타이어 공기압 경보 시스템이 작동하여 TPMS 경고등이 깜빡이는 현상이 발생했습니다. 이는 타이어 공기압이 낮아져 타이어 공기압 경보 시스템이 작동했기 때문입니다. 이 상황에서는 타이어 공기압을 확인하고 필요하다면 공기압을 조절하거나 타이어를 교체해야 합니다. 만약 경고등이 계속 켜지면 당사 직영 하이테크센터나 블루핸즈에서 점검을 받으시기 바랍니다.,0.7078663110733032,0.8093752264976501,0.7552251219749451,0.16666666666666666,0.9108138365406785,0.99999999995,1.0,5.630513800002518
85,투싼,tucson,문서 내 답변,쉬움,경고등,투싼 타이어 경고등이 한동안 깜빡이다가 계속 켜졌어. 무슨 뜻이야?,타이어 공기압 감지 시스템에 이상이 있다는 뜻이므로 하이테크센터나 블루핸즈에서 점검받아야 합니다.,constraint,INSTRUCTION / CONSTRAINT,"투싼의 타이어 공기압 경보 시스템이 작동하여 TPMS 경고등이 켜졌습니다. 이는 타이어 공기압이 너무 낮아져서 발생한 것으로 보입니다. 경고등이 한동안 깜빡이며 계속 켜진다면, 타이어 공기압 감지 센서가 이상을 보고하거나 타이어 공기압 감지 센서와 휠에 묻은 실런트(봉합제)가 TPMS 경고등을 작동시키는 경우가 있을 수 있습니다. 이러한 상황에서는 당사 직영 하이테크센터나 블루핸즈에서 점검 및 정비를 받으시는 것이 좋습니다. [출처: tucson p457_2]",0.683857798576355,0.8192842602729797,0.7454703450202942,0.4,0.908027990508712,0.99999999995,1.0,7.76788809998834
85,투싼,tucson,문서 내 답변,쉬움,경고등,투싼 타이어 경고등이 한동안 깜빡이다가 계속 켜졌어. 무슨 뜻이야?,타이어 공기압 감지 시스템에 이상이 있다는 뜻이므로 하이테크센터나 블루핸즈에서 점검받아야 합니다.,few_shot,FEW-SHOT,"차량 취급설명서에서는 해당 내용을 찾지 못했습니다. 

투싼의 타이어 공기압 경보 시스템 관련 정보는 위의 문서들에서 찾을 수 없습니다. 타이어 공기압 경보 시스템이 깜빡이는 이유에 대해 명확히 언급된 정보가 없습니다. 이러한 상황에 대해서는 직접 차량을 점검하거나, 당사 직영 하이테크센터나 블루핸즈에 문의하시는 것이 좋습니다.",0.6962848901748657,0.7850498557090759,0.7380079030990601,0.3333333333333333,0.0,0.99999999995,1.0,4.768931300000986
85,투싼,tucson,문서 내 답변,쉬움,경고등,투싼 타이어 경고등이 한동안 깜빡이다가 계속 켜졌어. 무슨 뜻이야?,타이어 공기압 감지 시스템에 이상이 있다는 뜻이므로 하이테크센터나 블루핸즈에서 점검받아야 합니다.,verification,CHAIN-OF-VERIFICATION,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.7260236740112305,0.6874169111251831,0.7061930298805237,0.0,0.0,0.99999999995,1.0,0.9279727999964962
72,넥쏘,nexo,문서 내 답변,보통,충전 절차,넥쏘에 수소를 넣기 전과 다 넣은 뒤에는 시동과 충전구를 어떻게 해야 해?,"충전 전에 반드시 시동을 꺼야 하며, 시동이 켜져 있으면 충전구 커버를 열 수 없습니다. 충전 후에는 연료 충전구 캡을 정확히 씌우고 커버를 닫은 뒤 시동을 걸어야 하며, 커버가 열려 있으면 시동이 걸리지 않습니다.",basic,CONTEXT + QUESTION,"넥쏘에 수소를 넣기 전과 다 넣은 뒤에는 시동과 충전구를 다음과 같이 조작해야 합니다:

### 수소를 넣기 전:
1. **시동 끄기**: 차량의 시동을 꺼야 충전구 커버를 열 수 있습니다.
2. **충전구 열기**: 충전구 열림 버튼을 누르고, 연료 충전구 커버를 차 앞방향으로 잡아당겨 완전히 열어야 합니다. 추운 날씨에 커버 주변이 얼어서 열리지 않을 수 있으므로, 주변을 가볍게 두드리거나 누르세요.
3. **충전 준비**: 충전구 커버를 닫고, 충전구 캡을 잡아당겨 여십시오.

### 수소를 다 넣은 뒤:
1. **충전 중단**: 충전이 끝난 뒤에는 반드시 시동을 끄십시오.
2. **충전구 닫기**: 충전구 캡을 소리가 날 때까지 밀어 넣으십시오. 
3. **충전구 커버 닫기**: 충전구 커버를 닫고, 가볍게 눌러 원위치로 되돌려놓으십시오. 확실하게 닫혔는지 확인하십시오.

이 절차를 따르면 안전하게 수소를 넣고 충전할 수 있습니다. 또한, 수소 충전 작업은 고압가스 관련 자격 및 교육을 이수한 자에 한해 취급되므로, 수소 충전소에서만 충전을 진행해야 합니다.",0.6524131894111633,0.7793123126029968,0.7102389931678772,0.5833333333333334,0.9834274533012336,0.9999999999666667,1.0,15.210523200003081
72,넥쏘,nexo,문서 내 답변,보통,충전 절차,넥쏘에 수소를 넣기 전과 다 넣은 뒤에는 시동과 충전구를 어떻게 해야 해?,"충전 전에 반드시 시동을 꺼야 하며, 시동이 켜져 있으면 충전구 커버를 열 수 없습니다. 충전 후에는 연료 충전구 캡을 정확히 씌우고 커버를 닫은 뒤 시동을 걸어야 하며, 커버가 열려 있으면 시동이 걸리지 않습니다.",role,ROLE,"넥쏘에 수소를 넣기 전과 다 넣은 뒤에는 시동과 충전구를 다음과 같이 해야 합니다.

**수소를 넣기 전:**
- 시동을 끄십시오。
- 충전기나 연료 충전구 캡 등을 만지기 전에 충전구에서 먼 곳에 있는 금속부에 맨손을 접촉시켜 정전기를 제거하십시오。
- 휴대폰을 충전소 부근에서 멀리 떨어진 장소에서 사용하십시오。

**수소를 넣은 뒤:**
- 충전이 끝난 뒤에는 연료 충전구 캡을 정확하게 씌우고, 충전구 커버를 닫은 후 시동을 거십시오。
- 충전구 커버가 열려 있으면 시동을 걸 수 없습니다。

이 절차를 따르면 안전하게 수소를 넣을 수 있으며, 충전 중이나 충전 후에도 시동을 끄는 것이 중요합니다.",0.7029166221618652,0.8003206253051758,0.7484629154205322,0.8571428571428571,0.9987077108924453,0.9999999999666667,1.0,10.250663300001179
72,넥쏘,nexo,문서 내 답변,보통,충전 절차,넥쏘에 수소를 넣기 전과 다 넣은 뒤에는 시동과 충전구를 어떻게 해야 해?,"충전 전에 반드시 시동을 꺼야 하며, 시동이 켜져 있으면 충전구 커버를 열 수 없습니다. 충전 후에는 연료 충전구 캡을 정확히 씌우고 커버를 닫은 뒤 시동을 걸어야 하며, 커버가 열려 있으면 시동이 걸리지 않습니다.",constraint,INSTRUCTION / CONSTRAINT,"[출처: nexo p.24]

수소를 넣기 전:
- 시동을 끄십시오.
- 충전기나 연료 충전구 캡 등을 만지기 전에 충전구에서 먼 곳에 있는 금속부에 맨손을 접촉시켜 정전기를 제거하십시오.
- 휴대폰을 사용하지 마십시오. 휴대폰의 전류나 전자파로 인해 누출된 수소에 불이 붙을 수 있습니다. 휴대폰을 사용해야 한다면, 충전소 부근에서 멀리 떨어진 장소에서 사용하십시오.

수소를 넣은 뒤:
- 충전이 끝난 뒤에는 연료 충전구 캡을 정확하게 씌우고, 충전구 커버를 닫은 후 시동을 거십시오.
- 충전 중에는 반드시 시동이 꺼진 상태를 유지하십시오.
- 충전 중에 담배를 피우거나 라이터를 켜는 등 화재의 위험이 있는 행동을 삼가십시오.",0.6997128129005432,0.802422285079956,0.7475561499595642,1.0,0.8944368205187747,0.9999999999666667,1.0,11.33600279998791
72,넥쏘,nexo,문서 내 답변,보통,충전 절차,넥쏘에 수소를 넣기 전과 다 넣은 뒤에는 시동과 충전구를 어떻게 해야 해?,"충전 전에 반드시 시동을 꺼야 하며, 시동이 켜져 있으면 충전구 커버를 열 수 없습니다. 충전 후에는 연료 충전구 캡을 정확히 씌우고 커버를 닫은 뒤 시동을 걸어야 하며, 커버가 열려 있으면 시동이 걸리지 않습니다.",few_shot,FEW-SHOT,"[출처: nexo 취급설명서 p.24]  
수소 전기차 충전하기  
수소 전기차의 충전과 관련된 상세 정보를 확인하고 차량을 충전하십시오.  
수소 충전소에서 차량을 충전할 수 있습니다.  
주변의 충전소 위치를 검색하려면 충전소 검색 기능 사용하기를 참고하십시오.  
수소 전기차 충전 시 안전을 위한 주의 사항  
차량을 충전하기 전에 안전을 위한 주의 사항을 주의 깊게 읽고 숙지하십시오.  

수소를 넣기 전:  
- 시동을 끄십시오.  
- 연료 충전구 커버를 닫습니다.  

수소를 넣은 뒤:  
- 연료 충전구 캡을 닫습니다.  
- 시동을 걸으십시오.  

이외에도 충전 중에는 반드시 시동이 꺼진 상태를 유지하라는 안내가 있으므로 이를 준수해야 합니다.",0.6815083026885986,0.7748298048973083,0.7251790165901184,0.8,0.8815881118517028,0.9999999999666667,1.0,10.61154979999992
72,넥쏘,nexo,문서 내 답변,보통,충전 절차,넥쏘에 수소를 넣기 전과 다 넣은 뒤에는 시동과 충전구를 어떻게 해야 해?,"충전 전에 반드시 시동을 꺼야 하며, 시동이 켜져 있으면 충전구 커버를 열 수 없습니다. 충전 후에는 연료 충전구 캡을 정확히 씌우고 커버를 닫은 뒤 시동을 걸어야 하며, 커버가 열려 있으면 시동이 걸리지 않습니다.",verification,CHAIN-OF-VERIFICATION,"[출처: nexo p24]

1. 수소를 넣기 전:
   - 시동을 끄십시오.
   - 충전기나 연료 충전구 캡 등을 만지기 전에 충전구에서 먼 곳에 있는 금속부에 맨손을 접촉시켜 정전기를 없애십시오.
   - 휴대폰을 사용하지 마십시오. 휴대폰의 전류나 전자파로 인해 누출된 수소에 불이 붙을 수 있습니다.
   - 충전소 부근에서 담배를 피우거나 라이터를 켜는 등 화재의 위험이 있는 행동을 삼가십시오.

2. 수소를 넣은 뒤에는:
   - 연료 충전구 캡을 정확하게 씌우고, 충전구 커버를 닫은 후 시동을 거십시오.
   - 충전 중에는 반드시 시동이 꺼진 상태를 유지하십시오.
   - 충전 중에 전기 장치에 의한 스파크로 인해 누출된 수소에 불이 붙을 수 있으므로 주의하십시오.
   - 충전이 끝난 뒤에는 충전구 커버를 닫고 시동을 거십시오.",0.6928081512451172,0.7980484366416931,0.74171382188797,1.0,0.8944368205187747,0.9999999999666667,1.0,13.516503899998497
26,아반떼,avante,문서 내 답변,쉬움,경고문,아반떼 시동을 껐는데 선루프를 열어 둔 채 내리려고 하면 차가 알려줘?,선루프가 열려 있다는 위치 정보를 표시하고 선루프를 닫으라고 안내합니다.,basic,CONTEXT + QUESTION,"아반떼의 시동이 껐을 때 선루프를 열어 놓고 차량에서 내려가려고 하면 다음과 같은 경고가 표시됩니다:

클러스터 표시창에 경고문이 표시되고, 경고음이 수초 동안 울립니다.

따라서 차량이 알려주는 경고를 듣고, 선루프를 먼저 닫은 후 차량에서 내려가야 합니다. 그렇지 않으면 비나 눈이 실내에 들어올 수 있으며, 또한 차량을 타고 나갈 때의 안전성에도 문제가 될 수 있습니다.",0.6539820432662964,0.7479609847068787,0.6978216171264648,1.0,0.9556731561700669,0.9999999999666667,1.0,6.251149100004113
26,아반떼,avante,문서 내 답변,쉬움,경고문,아반떼 시동을 껐는데 선루프를 열어 둔 채 내리려고 하면 차가 알려줘?,선루프가 열려 있다는 위치 정보를 표시하고 선루프를 닫으라고 안내합니다.,role,ROLE,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.7057474851608276,0.6867733597755432,0.6961311101913452,0.0,0.0,0.9999999999666667,1.0,0.9103081000066595
26,아반떼,avante,문서 내 답변,쉬움,경고문,아반떼 시동을 껐는데 선루프를 열어 둔 채 내리려고 하면 차가 알려줘?,선루프가 열려 있다는 위치 정보를 표시하고 선루프를 닫으라고 안내합니다.,constraint,INSTRUCTION / CONSTRAINT,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.7057474851608276,0.6867733597755432,0.6961311101913452,0.0,0.0,0.9999999999666667,1.0,0.9922843999956967
26,아반떼,avante,문서 내 답변,쉬움,경고문,아반떼 시동을 껐는데 선루프를 열어 둔 채 내리려고 하면 차가 알려줘?,선루프가 열려 있다는 위치 정보를 표시하고 선루프를 닫으라고 안내합니다.,few_shot,FEW-SHOT,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.69989013671875,0.6825894117355347,0.6911315321922302,0.0,0.0,0.9999999999666667,1.0,0.9888658999989275
26,아반떼,avante,문서 내 답변,쉬움,경고문,아반떼 시동을 껐는데 선루프를 열어 둔 채 내리려고 하면 차가 알려줘?,선루프가 열려 있다는 위치 정보를 표시하고 선루프를 닫으라고 안내합니다.,verification,CHAIN-OF-VERIFICATION,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.69989013671875,0.6825894117355347,0.6911315321922302,0.0,0.0,0.9999999999666667,1.0,0.9211440000071889
90,투싼,tucson,문서 내 답변,보통,주의 사항,투싼에서 험로 주행 모드를 켠 채 일반 도로를 계속 달려도 괜찮아?,특히 선회 시 4륜구동계 부품이 손상될 수 있고 진동과 소음이 발생할 수 있으므로 일반 도로에서는 AUTO 모드를 유지해야 합니다.,basic,CONTEXT + QUESTION,"투싼에서 험로 주행 모드를 켜고 일반 도로를 계속 달리면 안 됩니다. 

문서에서 명시적으로 언급되어 있는 내용으로, 험로 주행 모드에서 일반 도로를 주행하면 4륜구동계 장치 부품이 손상될 수 있으며, 진동과 소음이 발생할 수 있다고 합니다. 또한, 험로 주행 모드에서 일반 도로를 주행하면 미세한 진동과 소음이 발생할 수 있지만, 이는 고장으로 간주하지 말아야 합니다. 

따라서 험로 주행 모드는 험로나 비포장 도로에서만 사용해야 하며, 일반 도로에서는 일반 모드로 주행하는 것이 좋습니다. 만약 일반 도로에서 험로 주행 모드를 유지하게 되면, 위의 문제점들이 발생할 수 있기 때문입니다.",0.7048224210739136,0.8275463581085205,0.7612700462341309,0.75,0.9582232585086662,0.9999999999666667,1.0,9.14968869999575
90,투싼,tucson,문서 내 답변,보통,주의 사항,투싼에서 험로 주행 모드를 켠 채 일반 도로를 계속 달려도 괜찮아?,특히 선회 시 4륜구동계 부품이 손상될 수 있고 진동과 소음이 발생할 수 있으므로 일반 도로에서는 AUTO 모드를 유지해야 합니다.,role,ROLE,차량 취급설명서에서 해당 내용을 찾지 못했습니다.,0.7116026878356934,0.6678466200828552,0.689030647277832,0.0,0.0,0.9999999999666667,1.0,0.9269286999915494
90,투싼,tucson,문서 내 답변,보통,주의 사항,투싼에서 험로 주행 모드를 켠 채 일반 도로를 계속 달려도 괜찮아?,특히 선회 시 4륜구동계 부품이 손상될 수 있고 진동과 소음이 발생할 수 있으므로 일반 도로에서는 AUTO 모드를 유지해야 합니다.,constraint,INSTRUCTION / CONSTRAINT,"[출처: tucson p296_0]
• 험로 주행 모드에서 일반 도로를 주행(특히 선회 시)하면 미세한 진동 및 소음이 발생할 수 있으나, 고장으로 간주하지 마십시오. 이는 정상으로 험로 주행 모드 해제 시 진동 및 소음이 없어집니다.",0.6979990601539612,0.7708228230476379,0.7326056361198425,0.75,0.8155059955722228,0.9999999999666667,1.0,4.026586400010274
90,투싼,tucson,문서 내 답변,보통,주의 사항,투싼에서 험로 주행 모드를 켠 채 일반 도로를 계속 달려도 괜찮아?,특히 선회 시 4륜구동계 부품이 손상될 수 있고 진동과 소음이 발생할 수 있으므로 일반 도로에서는 AUTO 모드를 유지해야 합니다.,few_shot,FEW-SHOT,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.7192928194999695,0.6755650639533997,0.6967435479164124,0.0,0.0,0.9999999999666667,1.0,0.9238435000006575
90,투싼,tucson,문서 내 답변,보통,주의 사항,투싼에서 험로 주행 모드를 켠 채 일반 도로를 계속 달려도 괜찮아?,특히 선회 시 4륜구동계 부품이 손상될 수 있고 진동과 소음이 발생할 수 있으므로 일반 도로에서는 AUTO 모드를 유지해야 합니다.,verification,CHAIN-OF-VERIFICATION,차량 취급설명서에서는 해당 내용을 찾지 못했습니다.,0.7192928194999695,0.6755650639533997,0.6967435479164124,0.0,0.0,0.9999999999666667,1.0,0.9335334999923361
